value,time
1.8069,453.6
1.808,453.8
1.808,453.9
1.808,454
1.808,454.1
1.808,454.2
1.808,454.4
1.808,454.5
1.808,454.6
1.808,454.7
1.808,454.9
1.808,455
1.8103,455.1
1.8109,455.2
1.8109,455.4
1.8109,455.5
1.8109,455.6
1.8131,455.8
1.8131,455.9
1.8109,456
1.8126,456.1
1.8143,456.2
1.8166,456.4
1.8189,456.5
1.8189,456.6
1.8211,456.7
1.8234,456.9
1.8234,457
1.824,457.1
1.824,457.3
1.824,457.4
1.824,457.5
1.824,457.6
1.824,457.8
1.824,457.9
1.824,458
1.824,458.1
1.824,458.2
1.824,458.4
1.824,458.5
1.824,458.6
1.824,458.7
1.8234,458.9
1.8229,459
1.8229,459.1
1.8223,459.3
1.8217,459.4
1.8211,459.5
1.8189,459.6
1.8171,459.8
1.8154,459.9
1.8149,460
1.8131,460.1
1.8114,460.2
1.8097,460.4
1.8097,460.5
1.8097,460.6
1.8097,460.7
1.808,460.9
1.8097,461
1.8097,461.1
1.8097,461.2
1.8097,461.4
1.8114,461.5
1.8114,461.6
1.8114,461.8
1.8097,461.9
1.8097,462
1.8097,462.1
1.8097,462.2
1.808,462.4
1.8069,462.5
1.8069,462.6
1.8069,462.7
1.8069,462.9
1.8069,463
1.8069,463.1
1.8069,463.3
1.808,463.4
1.808,463.5
1.808,463.6
1.8097,463.7
1.8097,463.9
1.8097,464
1.8097,464.1
1.8097,464.2
1.8097,464.4
1.8097,464.5
1.808,464.6
1.8097,464.7
1.8097,464.9
1.8097,465
1.8097,465.1
1.8097,465.3
1.8097,465.4
1.8097,465.5
1.808,465.6
1.808,465.7
1.8074,465.9
1.8074,466
1.8074,466.1
1.8074,466.2
1.8074,466.4
1.8069,466.5
1.8063,466.6
1.8069,466.7
1.8069,466.9
1.8063,467
1.8063,467.1
1.8063,467.3
1.8057,467.4
1.8063,467.5
1.8063,467.6
1.8063,467.7
1.8063,467.9
1.8057,468
1.8051,468.1
1.8057,468.2
1.8051,468.4
1.8046,468.5
1.804,468.6
1.804,468.8
1.804,468.9
1.804,469
1.804,469.1
1.804,469.3
1.804,469.4
1.804,469.5
1.804,469.6
1.804,469.7
1.804,469.9
1.804,470
1.8023,470.1
1.8023,470.2
1.8023,470.4
1.8023,470.5
1.8023,470.6
1.8023,470.7
1.8006,470.9
1.8023,471
1.8023,471.1
1.8023,471.3
1.8023,471.4
1.8023,471.5
1.8023,471.6
1.804,471.7
1.8029,471.9
1.8029,472
1.8029,472.1
1.8029,472.2
1.8029,472.4
1.8017,472.5
1.8017,472.6
1.8011,472.8
1.8011,472.9
1.8011,473
1.8011,473.1
1.8011,473.2
1.8023,473.4
1.8023,473.5
1.804,473.6
1.804,473.7
1.8023,473.9
1.8023,474
1.8029,474.1
1.8034,474.2
1.804,474.4
1.8069,474.5
1.808,474.6
1.8126,474.8
1.8154,474.9
1.8177,475
1.82,475.1
1.8223,475.2
1.8223,475.4
1.824,475.5
1.824,475.6
1.824,475.7
1.824,475.9
1.824,476
1.824,476.1
1.824,476.2
1.8217,476.4
1.82,476.5
1.8194,476.6
1.8171,476.8
1.8149,476.9
1.8126,477
1.8103,477.1
1.8091,477.2
1.8086,477.4
1.8069,477.5
1.8069,477.6
1.8069,477.7
1.8069,477.9
1.8069,478
1.808,478.1
1.808,478.3
1.808,478.4
1.808,478.5
1.808,478.6
1.808,478.8
1.808,478.9
1.808,479
1.8074,479.1
1.8069,479.2
1.8063,479.4
1.8057,479.5
1.8051,479.6
1.8051,479.7
1.8046,479.9
1.8051,480
1.8057,480.1
1.8063,480.2
1.8051,480.4
1.8057,480.5
1.8051,480.6
1.8057,480.8
1.8057,480.9
1.8051,481
1.8051,481.1
1.8063,481.2
1.8063,481.4
1.8069,481.5
1.8086,481.6
1.8109,481.7
1.816,481.9
1.8211,482
1.8263,482.1
1.8314,482.3
1.836,482.4
1.8394,482.5
1.8423,482.6
1.8446,482.7
1.8446,482.9
1.8446,483
1.8446,483.1
1.8446,483.2
1.8446,483.4
1.844,483.5
1.8417,483.6
1.8411,483.7
1.8411,483.9
1.8406,484
1.8406,484.1
1.84,484.3
1.84,484.4
1.84,484.5
1.84,484.6
1.84,484.7
1.8377,484.9
1.8354,485
1.8331,485.1
1.8309,485.2
1.8286,485.4
1.824,485.5
1.8194,485.6
1.8171,485.7
1.8149,485.9
1.8114,486
1.8091,486.1
1.8069,486.3
1.8069,486.4
1.8057,486.5
1.8051,486.6
1.8051,486.7
1.8057,486.9
1.8051,487
1.8046,487.1
1.804,487.2
1.8046,487.4
1.8046,487.5
1.8023,487.6
1.8023,487.8
1.7996,487.9
1.7979,488
1.7961,488.1
1.7939,488.3
1.7921,488.4
1.7921,488.5
1.7899,488.6
1.7903,488.7
1.7886,488.9
1.788,489
1.788,489.1
1.7874,489.2
1.7869,489.4
1.7869,489.5
1.7851,489.6
1.7863,489.7
1.7863,489.9
1.7863,490
1.7863,490.1
1.7863,490.3
1.7863,490.4
1.788,490.5
1.788,490.6
1.788,490.7
1.788,490.9
1.788,491
1.788,491.1
1.788,491.2
1.7869,491.4
1.7851,491.5
1.7851,491.6
1.7851,491.8
1.7834,491.9
1.7811,492
1.7794,492.1
1.7789,492.2
1.7806,492.4
1.7806,492.5
1.7806,492.6
1.7823,492.7
1.7846,492.9
1.7863,493
1.788,493.1
1.788,493.2
1.7863,493.4
1.7846,493.5
1.7829,493.6
1.7811,493.8
1.7789,493.9
1.7766,494
1.7749,494.1
1.7743,494.3
1.7743,494.4
1.7737,494.5
1.7731,494.6
1.7737,494.7
1.7737,494.9
1.7731,495
1.7731,495.1
1.7726,495.2
1.7726,495.4
1.7731,495.5
1.7731,495.6
1.7731,495.8
1.7737,495.9
1.7737,496
1.7737,496.1
1.7737,496.2
1.7731,496.4
1.7726,496.5
1.7726,496.6
1.772,496.7
1.772,496.9
1.772,497
1.772,497.1
1.772,497.2
1.772,497.4
1.772,497.5
1.772,497.6
1.772,497.8
1.7704,497.9
1.7704,498
1.7689,498.1
1.7689,498.2
1.7689,498.4
1.7673,498.5
1.7673,498.6
1.7673,498.7
1.7667,498.9
1.7661,499
1.764,499.1
1.7624,499.2
1.7619,499.4
1.7597,499.5
1.7591,499.6
1.7576,499.8
1.7576,499.9
1.7576,500
1.757,500.1
1.757,500.2
1.757,500.4
1.757,500.5
1.757,500.6
1.757,500.7
1.757,500.9
1.757,501
1.757,501.1
1.757,501.3
1.7564,501.4
1.7559,501.5
1.7553,501.6
1.7547,501.7
1.7541,501.9
1.7536,502
1.7536,502.1
1.7519,502.2
1.7519,502.4
1.7519,502.5
1.7501,502.6
1.7501,502.7
1.7484,502.9
1.7461,503
1.7461,503.1
1.7444,503.3
1.7427,503.4
1.7427,503.5
1.7427,503.6
1.7427,503.8
1.7427,503.9
1.7427,504
1.7427,504.1
1.7427,504.2
1.7427,504.4
1.741,504.5
1.741,504.6
1.741,504.7
1.741,504.9
1.741,505
1.741,505.1
1.74,505.3
1.74,505.4
1.74,505.5
1.739,505.6
1.738,505.7
1.738,505.9
1.7374,506
1.7384,506.1
1.7384,506.2
1.7384,506.4
1.7389,506.5
1.7383,506.6
1.7383,506.7
1.7389,506.9
1.7389,507
1.7389,507.1
1.7389,507.3
1.7394,507.4
1.741,507.5
1.741,507.6
1.741,507.7
1.741,507.9
1.741,508
1.741,508.1
1.741,508.2
1.741,508.4
1.741,508.5
1.741,508.6
1.741,508.7
1.741,508.9
1.741,509
1.741,509.1
1.741,509.3
1.741,509.4
1.741,509.5
1.741,509.6
1.741,509.7
1.741,509.9
1.741,510
1.7404,510.1
1.7404,510.2
1.7399,510.4
1.7399,510.5
1.7399,510.6
1.7399,510.8
1.7399,510.9
1.7399,511
1.7399,511.1
1.7404,511.2
1.7404,511.4
1.7404,511.5
1.7399,511.6
1.7393,511.7
1.7393,511.9
1.7393,512
1.7393,512.1
1.7393,512.2
1.7393,512.4
1.7399,512.5
1.7399,512.6
1.7404,512.8
1.7404,512.9
1.7404,513
1.7404,513.1
1.7404,513.3
1.7404,513.4
1.741,513.5
1.741,513.6
1.7404,513.7
1.7399,513.9
1.7399,514
1.7393,514.1
1.7393,514.2
1.7393,514.4
1.7393,514.5
1.7393,514.6
1.7399,514.8
1.7399,514.9
1.7404,515
1.7404,515.1
1.7399,515.3
1.7399,515.4
1.7399,515.5
1.7399,515.6
1.7399,515.7
1.7393,515.9
1.7393,516
1.7399,516.1
1.7393,516.2
1.7399,516.4
1.7399,516.5
1.7399,516.6
1.7404,516.8
1.7404,516.9
1.7404,517
1.741,517.1
1.7404,517.2
1.7399,517.4
1.7393,517.5
1.7387,517.6
1.7387,517.7
1.7381,517.9
1.7381,518
1.7381,518.1
1.7381,518.2
1.7381,518.4
1.7381,518.5
1.7376,518.6
1.7376,518.8
1.737,518.9
1.737,519
1.737,519.1
1.7376,519.2
1.7376,519.4
1.7381,519.5
1.7381,519.6
1.7381,519.7
1.7387,519.9
1.7393,520
1.7387,520.1
1.7387,520.3
1.7381,520.4
1.7381,520.5
1.7381,520.6
1.7376,520.7
1.737,520.9
1.737,521
1.737,521.1
1.737,521.2
1.737,521.4
1.737,521.5
1.737,521.6
1.7376,521.7
1.7381,521.9
1.7387,522
1.7393,522.1
1.7404,522.3
1.7433,522.4
1.7456,522.5
1.7479,522.6
1.7501,522.8
1.7524,522.9
1.7547,523
1.7564,523.1
1.7564,523.2
1.757,523.4
1.757,523.5
1.757,523.6
1.757,523.7
1.757,523.9
1.757,524
1.757,524.1
1.757,524.3
1.757,524.4
1.757,524.5
1.757,524.6
1.7553,524.8
1.7547,524.9
1.7524,525
1.7501,525.1
1.7479,525.2
1.7456,525.4
1.7433,525.5
1.7421,525.6
1.7399,525.7
1.7393,525.9
1.7387,526
1.7387,526.1
1.7381,526.3
1.7376,526.4
1.7376,526.5
1.736,526.6
1.736,526.7
1.736,526.9
1.7354,527
1.7349,527.1
1.7333,527.2
1.7311,527.4
1.7311,527.5
1.7296,527.6
1.7274,527.7
1.7253,527.9
1.7243,528
1.7237,528.1
1.7237,528.3
1.7231,528.4
1.7226,528.5
1.7226,528.6
1.7226,528.7
1.722,528.9
1.722,529
1.722,529.1
1.722,529.2
1.722,529.4
1.722,529.5
1.722,529.6
1.722,529.8
1.722,529.9
1.722,530
1.722,530.1
1.722,530.2
1.722,530.4
1.722,530.5
1.722,530.6
1.722,530.7
1.722,530.9
1.722,531
1.722,531.1
1.722,531.2
1.722,531.4
1.7204,531.5
1.7204,531.6
1.7204,531.8
1.7189,531.9
1.7189,532
1.7189,532.1
1.7189,532.3
1.7199,532.4
1.7183,532.5
1.7167,532.6
1.7183,532.7
1.7167,532.9
1.7167,533
1.7167,533.1
1.7167,533.2
1.7177,533.4
1.7177,533.5
1.7177,533.6
1.7171,533.8
1.7171,533.9
1.7156,534
1.714,534.1
1.714,534.3
1.7156,534.4
1.7156,534.5
1.7171,534.6
1.7171,534.7
1.7181,534.9
1.7187,535
1.7193,535.1
1.7177,535.2
1.7156,535.4
1.7146,535.5
1.7146,535.6
1.7151,535.8
1.7167,535.9
1.7151,536
1.7151,536.1
1.7173,536.2
1.7167,536.4
1.7167,536.5
1.7151,536.6
1.7151,536.7
1.7146,536.9
1.7146,537
1.713,537.1
1.713,537.2
1.7109,537.4
1.7103,537.5
1.7087,537.6
1.7093,537.8
1.7093,537.9
1.7087,538
1.7087,538.1
1.7093,538.2
1.7093,538.4
1.7093,538.5
1.7093,538.6
1.7077,538.7
1.7077,538.9
1.7083,539
1.7083,539.1
1.7083,539.3
1.7077,539.4
1.7071,539.5
1.7081,539.6
1.7081,539.7
1.7076,539.9
1.707,540
1.707,540.1
1.707,540.2
1.707,540.4
1.707,540.5
1.707,540.6
1.707,540.7
1.707,540.9
1.707,541
1.707,541.1
1.707,541.3
1.707,541.4
1.707,541.5
1.707,541.6
1.707,541.8
1.707,541.9
1.707,542
1.707,542.1
1.7076,542.2
1.7076,542.4
1.7076,542.5
1.7076,542.6
1.7076,542.7
1.7076,542.9
1.7076,543
1.707,543.1
1.7086,543.3
1.7086,543.4
1.7086,543.5
1.7086,543.6
1.7086,543.8
1.7091,543.9
1.7091,544
1.7076,544.1
1.7076,544.2
1.7076,544.4
1.7076,544.5
1.7076,544.6
1.707,544.7
1.707,544.9
1.707,545
1.7076,545.1
1.7081,545.3
1.7081,545.4
1.7081,545.5
1.7087,545.6
1.7093,545.8
1.7099,545.9
1.7099,546
1.7114,546.1
1.712,546.2
1.7141,546.4
1.7141,546.5
1.7157,546.6
1.7173,546.7
1.7189,546.9
1.7189,547
1.7204,547.1
1.721,547.3
1.7231,547.4
1.7237,547.5
1.7243,547.6
1.7249,547.7
1.7254,547.9
1.7254,548
1.7249,548.1
1.7243,548.2
1.7237,548.4
1.7231,548.5
1.7226,548.6
1.722,548.7
1.722,548.9
1.7226,549
1.7253,549.1
1.728,549.2
1.7307,549.4
1.7357,549.5
1.739,549.6
1.744,549.7
1.7484,549.9
1.7507,550
1.753,550.1
1.7553,550.2
1.7553,550.4
1.757,550.5
1.757,550.6
1.757,550.8
1.757,550.9
1.7576,551
1.7576,551.1
1.7576,551.3
1.7576,551.4
1.7576,551.5
1.7576,551.6
1.7576,551.7
1.757,551.9
1.757,552
1.757,552.1
1.757,552.2
1.757,552.4
1.757,552.5
1.757,552.6
1.757,552.8
1.757,552.9
1.7564,553
1.7541,553.1
1.7519,553.3
1.749,553.4
1.7461,553.5
1.7417,553.6
1.7373,553.7
1.7334,553.9
1.7313,554
1.7286,554.1
1.7264,554.2
1.7243,554.4
1.7237,554.5
1.7231,554.6
1.7226,554.8
1.722,554.9
1.722,555
1.722,555.1
1.722,555.3
1.722,555.4
1.722,555.5
1.7214,555.6
1.7209,555.7
1.7187,555.9
1.7166,556
1.7144,556.1
1.7123,556.2
1.7101,556.4
1.7086,556.5
1.707,556.6
1.7076,556.8
1.7076,556.9
1.7076,557
1.7076,557.1
1.7076,557.2
1.7076,557.4
1.7076,557.5
1.707,557.6
1.707,557.7
1.707,557.9
1.707,558
1.707,558.1
1.707,558.2
1.707,558.4
1.707,558.5
1.707,558.6
1.707,558.7
1.707,558.9
1.707,559
1.707,559.1
1.707,559.2
1.707,559.4
1.707,559.5
1.707,559.6
1.707,559.7
1.707,559.9
1.707,560
1.707,560.1
1.707,560.3
1.707,560.4
1.707,560.5
1.707,560.6
1.707,560.8
1.707,560.9
1.707,561
1.707,561.1
1.707,561.2
1.707,561.4
1.707,561.5
1.707,561.6
1.707,561.7
1.7054,561.9
1.7054,562
1.7054,562.1
1.7054,562.3
1.7039,562.4
1.7023,562.5
1.7023,562.6
1.7039,562.8
1.7039,562.9
1.7039,563
1.7033,563.1
1.7049,563.2
1.7064,563.4
1.7064,563.5
1.7064,563.6
1.7064,563.7
1.7043,563.9
1.7049,564
1.7033,564.1
1.7027,564.3
1.7021,564.4
1.7021,564.5
1.7016,564.6
1.7037,564.8
1.7037,564.9
1.7047,565
1.7037,565.1
1.7043,565.2
1.7043,565.4
1.7049,565.5
1.7049,565.6
1.7049,565.7
1.7054,565.9
1.707,566
1.707,566.1
1.707,566.3
1.707,566.4
1.707,566.5
1.707,566.6
1.707,566.7
1.707,566.9
1.7076,567
1.7076,567.1
1.7076,567.2
1.7076,567.4
1.7076,567.5
1.7076,567.6
1.7076,567.7
1.707,567.9
1.707,568
1.7076,568.1
1.7097,568.2
1.7124,568.4
1.7151,568.5
1.7194,568.6
1.7221,568.7
1.7243,568.9
1.7259,569
1.7243,569.1
1.7216,569.2
1.7189,569.4
1.714,569.5
1.7107,569.6
1.7064,569.8
1.7021,569.9
1.6994,570
1.6973,570.1
1.6973,570.3
1.6984,570.4
1.7011,570.5
1.706,570.6
1.7109,570.7
1.7179,570.9
1.7249,571
1.7297,571.1
1.7346,571.2
1.7396,571.4
1.744,571.5
1.7484,571.6
1.7507,571.8
1.753,571.9
1.7553,572
1.757,572.1
1.757,572.3
1.757,572.4
1.757,572.5
1.757,572.6
1.757,572.7
1.757,572.9
1.757,573
1.757,573.1
1.757,573.2
1.757,573.4
1.757,573.5
1.7564,573.6
1.7541,573.8
1.7519,573.9
1.7496,574
1.7473,574.1
1.745,574.3
1.7427,574.4
1.741,574.5
1.741,574.6
1.7404,574.7
1.7399,574.9
1.7399,575
1.7399,575.1
1.7393,575.2
1.7371,575.4
1.7366,575.5
1.7366,575.6
1.7366,575.8
1.736,575.9
1.7339,576
1.7344,576.1
1.736,576.3
1.736,576.4
1.7344,576.5
1.7344,576.6
1.7329,576.7
1.7329,576.9
1.7301,577
1.728,577.1
1.7259,577.2
1.7253,577.4
1.7231,577.5
1.7226,577.6
1.7204,577.7
1.7204,577.9
1.7204,578
1.7204,578.1
1.7204,578.2
1.7189,578.4
1.7173,578.5
1.7179,578.6
1.7163,578.7
1.7157,578.9
1.7151,579
1.7146,579.1
1.7146,579.2
1.7156,579.4
1.715,579.5
1.715,579.6
1.714,579.8
1.713,579.9
1.712,580
1.7114,580.1
1.7104,580.2
1.7104,580.4
1.7104,580.5
1.7104,580.6
1.712,580.7
1.712,580.9
1.7126,581
1.7126,581.1
1.7126,581.3
